00_20250111164309.jpg>Clear:4541,Red:1089,Green:1886,Blue:2095,Temp:34.98,Pressure:1007.61,CO2:822,Humidity:59,Gas:22357,Lux:30132.91
00_20250111164309.jpg>Green:1886,Red:1089,Humidity:59,Pressure:1007.61,Gas:22357,Clear:4541,CO2:822,Temp:34.98,Blue:2095,Lux:30132.91
00_20250111164309.jpg>CO2:822,Humidity:59,Red:1089,Green:1886,Temp:34.98,Lux:30132.91,Blue:2095,Pressure:1007.61,Clear:4541,Gas:22357
00_20250111164309.jpg>Clear:4541,Gas:22357,Humidity:59,Blue:2095,Green:1886,Temp:34.98,Red:1089,CO2:822,Pressure:1007.61,Lux:30132.91
00_20250111164309.jpg>Gas:22357,Clear:4541,Blue:2095,Lux:30132.91,CO2:822,Temp:34.98,Humidity:59,Red:1089,Green:1886,Pressure:1007.61
00_20250111164309.jpg>Gas:22357,Blue:2095,CO2:822,Lux:30132.91,Red:1089,Clear:4541,Humidity:59,Pressure:1007.61,Green:1886,Temp:34.98
00_20250111164309.jpg>Lux:30132.91,Green:1886,Red:1089,Blue:2095,Clear:4541,Temp:34.98,Humidity:59,Pressure:1007.61,CO2:822,Gas:22357
00_20250111164309.jpg>Gas:22357,CO2:822,Humidity:59,Blue:2095,Green:1886,Red:1089,Lux:30132.91,Clear:4541,Temp:34.98,Pressure:1007.61
00_20250111164309.jpg>Clear:4541,Red:1089,CO2:822,Gas:22357,Pressure:1007.61,Blue:2095,Lux:30132.91,Humidity:59,Green:1886,Temp:34.98
00_20250111164309.jpg>Humidity:59,Lux:30132.91,Temp:34.98,Green:1886,Clear:4541,Gas:22357,Pressure:1007.61,Red:1089,CO2:822,Blue:2095
00_20250111164401.jpg>Clear:4520,Red:1096,Green:1874,Blue:2080,Temp:34.96,Pressure:1007.59,CO2:605,Humidity:59,Gas:24028,Lux:30276.94
00_20250111164401.jpg>Gas:24028,Blue:2080,CO2:605,Red:1096,Lux:30276.94,Clear:4520,Green:1874,Pressure:1007.59,Humidity:59,Temp:34.96
00_20250111164401.jpg>Lux:30276.94,Blue:2080,Temp:34.96,Green:1874,Red:1096,Clear:4520,Pressure:1007.59,Gas:24028,Humidity:59,CO2:605
00_20250111164401.jpg>Red:1096,Temp:34.96,Blue:2080,Lux:30276.94,Pressure:1007.59,Clear:4520,Green:1874,Humidity:59,CO2:605,Gas:24028
00_20250111164401.jpg>Green:1874,Gas:24028,CO2:605,Blue:2080,Humidity:59,Lux:30276.94,Red:1096,Clear:4520,Temp:34.96,Pressure:1007.59
00_20250111164401.jpg>Humidity:59,Lux:30276.94,Gas:24028,CO2:605,Pressure:1007.59,Green:1874,Blue:2080,Temp:34.96,Clear:4520,Red:1096
00_20250111164401.jpg>Temp:34.96,Clear:4520,Gas:24028,Red:1096,Blue:2080,Green:1874,Humidity:59,Lux:30276.94,Pressure:1007.59,CO2:605
00_20250111164401.jpg>CO2:605,Red:1096,Temp:34.96,Blue:2080,Lux:30276.94,Humidity:59,Gas:24028,Pressure:1007.59,Clear:4520,Green:1874
00_20250111164401.jpg>Lux:30276.94,Temp:34.96,Humidity:59,Blue:2080,Clear:4520,Red:1096,CO2:605,Pressure:1007.59,Gas:24028,Green:1874
00_20250111164401.jpg>Green:1874,Humidity:59,Lux:30276.94,Pressure:1007.59,Blue:2080,CO2:605,Clear:4520,Red:1096,Gas:24028,Temp:34.96
00_20250111171611.jpg>Clear:3179,Red:737,Green:1335,Blue:1489,Temp:34.65,Pressure:1007.41,CO2:530,Humidity:60,Gas:24999,Lux:24321.33
00_20250111171611.jpg>Gas:24999,Red:737,Pressure:1007.41,Blue:1489,CO2:530,Green:1335,Temp:34.65,Lux:24321.33,Humidity:60,Clear:3179
00_20250111171611.jpg>Lux:24321.33,Temp:34.65,CO2:530,Blue:1489,Clear:3179,Pressure:1007.41,Humidity:60,Gas:24999,Green:1335,Red:737
00_20250111171611.jpg>Lux:24321.33,CO2:530,Temp:34.65,Humidity:60,Clear:3179,Gas:24999,Blue:1489,Pressure:1007.41,Red:737,Green:1335
00_20250111171611.jpg>Humidity:60,Green:1335,Blue:1489,CO2:530,Gas:24999,Temp:34.65,Pressure:1007.41,Red:737,Clear:3179,Lux:24321.33
