00_20250114210441.jpg>CO2:3782,Pressure:1008.28,Temp:34.99,Humidity:60,Red:1,Clear:1,Gas:15032,Blue:1,Green:0,Lux:2.44
00_20250114210441.jpg>CO2:3782,Humidity:60,Red:1,Blue:1,Clear:1,Temp:34.99,Green:0,Gas:15032,Pressure:1008.28,Lux:2.44
00_20250114210441.jpg>Temp:34.99,Humidity:60,Clear:1,Pressure:1008.28,Gas:15032,Green:0,CO2:3782,Lux:2.44,Red:1,Blue:1
00_20250114210441.jpg>Gas:15032,Pressure:1008.28,Red:1,Green:0,Temp:34.99,Lux:2.44,Blue:1,CO2:3782,Humidity:60,Clear:1
00_20250114213448.jpg>Clear:15,Red:8,Green:4,Blue:3,Temp:35.0,Pressure:1008.71,CO2:1373,Humidity:61,Gas:24880,Lux:10.36
00_20250114213448.jpg>Temp:35.0,Gas:24880,Red:8,Blue:3,Green:4,Humidity:61,Lux:10.36,Clear:15,Pressure:1008.71,CO2:1373
00_20250114213448.jpg>Lux:10.36,Pressure:1008.71,Blue:3,Green:4,Gas:24880,Humidity:61,Temp:35.0,Clear:15,Red:8,CO2:1373
00_20250114213448.jpg>Pressure:1008.71,Gas:24880,Blue:3,Humidity:61,Clear:15,Temp:35.0,Green:4,Red:8,Lux:10.36,CO2:1373
00_20250114220456.jpg>Blue:1,Temp:34.99,Green:0,Gas:29818,CO2:654,Lux:3.36,Pressure:1009.09,Clear:1,Red:1,Humidity:59
00_20250114220456.jpg>Humidity:59,Temp:34.99,Lux:3.36,Gas:29818,Pressure:1009.09,CO2:654,Red:1,Clear:1,Green:0,Blue:1
00_20250114220456.jpg>Pressure:1009.09,Lux:3.36,Green:0,Blue:1,Humidity:59,Temp:34.99,Red:1,Clear:1,CO2:654,Gas:29818
00_20250114220456.jpg>Lux:3.36,Clear:1,Red:1,Blue:1,Temp:34.99,Green:0,Gas:29818,Humidity:59,Pressure:1009.09,CO2:654
00_20250114223503.jpg>Green:0,Gas:11799,Blue:1,Pressure:1009.09,Temp:35.07,Lux:3.84,Clear:1,Red:1,CO2:4283,Humidity:59
00_20250114223503.jpg>Red:1,Blue:1,Humidity:59,Gas:11799,Pressure:1009.09,Clear:1,CO2:4283,Temp:35.07,Green:0,Lux:3.84
00_20250114223503.jpg>Pressure:1009.09,Clear:1,Green:0,Temp:35.07,Blue:1,Humidity:59,CO2:4283,Lux:3.84,Red:1,Gas:11799
00_20250114223503.jpg>Pressure:1009.09,Red:1,Lux:3.84,CO2:4283,Green:0,Blue:1,Clear:1,Gas:11799,Humidity:59,Temp:35.07
00_20250114230511.jpg>Clear:12,Red:6,Green:4,Blue:3,Temp:34.91,Pressure:1009.13,CO2:6736,Humidity:61,Gas:8693,Lux:7.84
00_20250114230511.jpg>Lux:7.84,Pressure:1009.13,CO2:6736,Clear:12,Green:4,Blue:3,Red:6,Temp:34.91,Humidity:61,Gas:8693
00_20250114230511.jpg>Red:6,Clear:12,Humidity:61,Green:4,Blue:3,Lux:7.84,Pressure:1009.13,CO2:6736,Temp:34.91,Gas:8693
00_20250114230511.jpg>Temp:34.91,Green:4,CO2:6736,Clear:12,Pressure:1009.13,Blue:3,Red:6,Humidity:61,Lux:7.84,Gas:8693
00_20250115000515.jpg>Clear:0,Red:0,Green:0,Blue:0,Temp:35.2,Pressure:1008.67,CO2:3275,Humidity:59,Gas:16103,Lux:1.64
00_20250115000515.jpg>Blue:0,Clear:0,Temp:35.2,Gas:16103,Humidity:59,Lux:1.64,Pressure:1008.67,Green:0,CO2:3275,Red:0
00_20250115000515.jpg>Clear:0,Lux:1.64,Red:0,Pressure:1008.67,CO2:3275,Green:0,Gas:16103,Blue:0,Humidity:59,Temp:35.2
00_20250115000515.jpg>Clear:0,Green:0,Gas:16103,CO2:3275,Red:0,Pressure:1008.67,Humidity:59,Temp:35.2,Lux:1.64,Blue:0
00_20250115000515.jpg>Lux:1.64,Red:0,CO2:3275,Green:0,Pressure:1008.67,Gas:16103,Humidity:59,Clear:0,Temp:35.2,Blue:0
00_20250115010517.jpg>Clear:0,Red:0,Green:0,Blue:0,Temp:34.96,Pressure:1008.51,CO2:500,Humidity:59,Gas:31096,Lux:1.27
00_20250115010517.jpg>Lux:1.27,Temp:34.96,Green:0,Gas:31096,Pressure:1008.51,CO2:500,Blue:0,Clear:0,Red:0,Humidity:59
00_20250115010517.jpg>Blue:0,Lux:1.27,Pressure:1008.51,Gas:31096,Temp:34.96,Red:0,Clear:0,Green:0,CO2:500,Humidity:59
00_20250115010517.jpg>Lux:1.27,Green:0,Temp:34.96,Blue:0,Red:0,Clear:0,Humidity:59,CO2:500,Pressure:1008.51,Gas:31096
00_20250115020519.jpg>Gas:35119,Temp:34.84,Green:0,Humidity:59,Clear:0,Blue:0,Red:0,CO2:519,Lux:1.09,Pressure:1007.94
00_20250115020519.jpg>Humidity:59,Lux:1.09,Red:0,CO2:519,Pressure:1007.94,Green:0,Temp:34.84,Clear:0,Gas:35119,Blue:0
00_20250115020519.jpg>Lux:1.09,CO2:519,Red:0,Gas:35119,Pressure:1007.94,Blue:0,Temp:34.84,Green:0,Clear:0,Humidity:59
00_20250115020519.jpg>Red:0,Pressure:1007.94,Lux:1.09,CO2:519,Clear:0,Blue:0,Humidity:59,Gas:35119,Temp:34.84,Green:0
00_20250115020519.jpg>Blue:0,Lux:1.09,Gas:35119,Humidity:59,Temp:34.84,Pressure:1007.94,Green:0,Red:0,CO2:519,Clear:0
00_20250115030520.jpg>Clear:0,Red:0,Green:0,Blue:0,Temp:34.67,Pressure:1007.22,CO2:768,Humidity:58,Gas:32947,Lux:1.09
00_20250115030520.jpg>Humidity:58,Gas:32947,CO2:768,Temp:34.67,Lux:1.09,Blue:0,Pressure:1007.22,Red:0,Green:0,Clear:0
00_20250115030520.jpg>Gas:32947,Green:0,Blue:0,Lux:1.09,Humidity:58,Temp:34.67,Clear:0,CO2:768,Pressure:1007.22,Red:0
00_20250115030520.jpg>Green:0,Clear:0,Red:0,Blue:0,Humidity:58,Temp:34.67,CO2:768,Pressure:1007.22,Gas:32947,Lux:1.09
00_20250115030520.jpg>Blue:0,CO2:768,Humidity:58,Red:0,Temp:34.67,Lux:1.09,Green:0,Pressure:1007.22,Gas:32947,Clear:0
00_20250115040522.jpg>Clear:0,Temp:34.52,Humidity:58,Lux:1.15,CO2:642,Gas:33821,Green:0,Blue:0,Pressure:1006.68,Red:0
00_20250115040522.jpg>Clear:0,Gas:33821,Humidity:58,Pressure:1006.68,Green:0,CO2:642,Blue:0,Temp:34.52,Lux:1.15,Red:0
00_20250115040522.jpg>Clear:0,Temp:34.52,Humidity:58,Pressure:1006.68,Red:0,Gas:33821,Lux:1.15,Green:0,CO2:642,Blue:0
00_20250115043526.jpg>Clear:0,Red:0,Green:0,Blue:0,Temp:34.7,Pressure:1006.47,CO2:912,Humidity:57,Gas:32141,Lux:1.1
00_20250115043526.jpg>Pressure:1006.47,Temp:34.7,CO2:912,Red:0,Lux:1.1,Green:0,Gas:32141,Blue:0,Humidity:57,Clear:0
00_20250115043526.jpg>Pressure:1006.47,Blue:0,Temp:34.7,Lux:1.1,Clear:0,Gas:32141,Red:0,Green:0,Humidity:57,CO2:912
00_20250115043526.jpg>Clear:0,Temp:34.7,Pressure:1006.47,Humidity:57,Gas:32141,Green:0,Red:0,CO2:912,Lux:1.1,Blue:0
00_20250115043526.jpg>Blue:0,Temp:34.7,Clear:0,Humidity:57,CO2:912,Gas:32141,Lux:1.1,Pressure:1006.47,Green:0,Red:0
00_20250115050534.jpg>Green:0,Humidity:57,Pressure:1006.34,Gas:28543,Clear:0,Red:0,CO2:1390,Blue:0,Temp:34.85,Lux:0.98
00_20250115050534.jpg>Gas:28543,Pressure:1006.34,CO2:1390,Blue:0,Red:0,Clear:0,Green:0,Temp:34.85,Humidity:57,Lux:0.98
00_20250115050534.jpg>Lux:0.98,Blue:0,Gas:28543,CO2:1390,Pressure:1006.34,Green:0,Red:0,Humidity:57,Temp:34.85,Clear:0
00_20250115050534.jpg>Blue:0,Gas:28543,Clear:0,Lux:0.98,Humidity:57,CO2:1390,Pressure:1006.34,Temp:34.85,Red:0,Green:0
00_20250115051542.jpg>Clear:0,Red:0,Green:0,Blue:0,Temp:34.8,Pressure:1006.39,CO2:624,Humidity:56,Gas:35090,Lux:0.92
00_20250115051542.jpg>Pressure:1006.39,Gas:35090,Red:0,Lux:0.92,Clear:0,Temp:34.8,CO2:624,Green:0,Blue:0,Humidity:56
00_20250115051542.jpg>Gas:35090,Pressure:1006.39,Temp:34.8,Humidity:56,Blue:0,Clear:0,CO2:624,Red:0,Lux:0.92,Green:0
00_20250115051542.jpg>Lux:0.92,Temp:34.8,Green:0,Gas:35090,Humidity:56,Pressure:1006.39,Clear:0,CO2:624,Red:0,Blue:0
00_20250115051542.jpg>Green:0,Lux:0.92,Pressure:1006.39,Humidity:56,Clear:0,Red:0,CO2:624,Temp:34.8,Gas:35090,Blue:0
00_20250115053557.jpg>Green:0,Humidity:56,CO2:1223,Gas:31142,Lux:0.86,Red:0,Temp:34.85,Clear:0,Pressure:1006.54,Blue:0
