00_20250121011225.jpg>Clear:2,Red:1,Green:1,Blue:1,Temp:35.78,Pressure:1006.93,CO2:943,Humidity:56,Gas:30532,Lux:8.22
00_20250121011225.jpg>Lux:8.22,Pressure:1006.93,Gas:30532,CO2:943,Temp:35.78,Blue:1,Red:1,Humidity:56,Clear:2,Green:1
00_20250121011225.jpg>Red:1,Temp:35.78,Gas:30532,Green:1,Humidity:56,CO2:943,Lux:8.22,Pressure:1006.93,Blue:1,Clear:2
00_20250121011225.jpg>Red:1,Gas:30532,Lux:8.22,Temp:35.78,Humidity:56,Green:1,CO2:943,Pressure:1006.93,Blue:1,Clear:2
00_20250121012641.jpg>Gas:32589,Lux:8.33,Humidity:56,Red:1,Green:1,Temp:35.71,Clear:2,Pressure:1006.94,Blue:1,CO2:677
00_20250121023621.jpg>Clear:1,Blue:0,Lux:0.79,Humidity:57,CO2:547,Gas:34458,Temp:35.1,Green:0,Pressure:1006.14,Red:0
00_20250121033622.jpg>Blue:0,Red:0,Gas:33471,CO2:779,Clear:1,Pressure:1005.66,Green:0,Humidity:55,Temp:35.49,Lux:0.85
00_20250121043624.jpg>Green:0,Lux:0.83,Red:0,Pressure:1005.15,CO2:1007,Humidity:56,Gas:29278,Blue:0,Temp:35.28,Clear:1
00_20250121050629.jpg>Lux:1.02,CO2:1037,Gas:28199,Humidity:55,Green:0,Temp:35.35,Clear:1,Blue:0,Red:0,Pressure:1005.18
00_20250121051636.jpg>Clear:1,Temp:35.16,Pressure:1005.22,CO2:653,Gas:33471,Blue:0,Lux:1.28,Red:0,Green:0,Humidity:56
00_20250121051636.jpg>Pressure:1005.22,Temp:35.16,Gas:33471,Green:0,Humidity:56,CO2:653,Lux:1.28,Blue:0,Clear:1,Red:0
00_20250121053651.jpg>Green:0,Blue:0,CO2:795,Pressure:1005.37,Gas:32665,Temp:35.47,Lux:1.31,Humidity:55,Red:0,Clear:1
00_20250121053651.jpg>Red:0,Lux:1.31,Pressure:1005.37,Humidity:55,Temp:35.47,Gas:32665,Blue:0,Green:0,CO2:795,Clear:1
00_20250121054659.jpg>Blue:0,Clear:1,Lux:1.28,CO2:633,Humidity:56,Pressure:1005.41,Temp:35.13,Gas:33685,Red:0,Green:0
00_20250121054659.jpg>CO2:633,Blue:0,Gas:33685,Clear:1,Temp:35.13,Lux:1.28,Green:0,Pressure:1005.41,Red:0,Humidity:56
00_20250121055706.jpg>Pressure:1005.5,Clear:1,Red:0,Lux:1.36,Blue:0,Temp:35.44,Humidity:55,Green:0,Gas:32741,CO2:807
00_20250121060714.jpg>Red:0,Green:0,Pressure:1005.51,CO2:664,Clear:1,Humidity:56,Lux:1.47,Blue:0,Temp:35.07,Gas:33102
00_20250121061722.jpg>Clear:1,Pressure:1005.62,Blue:0,CO2:769,Red:0,Green:0,Gas:32389,Humidity:56,Temp:35.18,Lux:1.52
00_20250121063736.jpg>Pressure:1005.61,Clear:1,Lux:1.68,Temp:35.11,Red:0,Gas:31421,CO2:948,Humidity:56,Blue:0,Green:0
00_20250121063736.jpg>Humidity:56,CO2:948,Green:0,Clear:1,Red:0,Lux:1.68,Temp:35.11,Blue:0,Pressure:1005.61,Gas:31421
00_20250121065751.jpg>Pressure:1005.75,Temp:35.29,Red:0,Humidity:56,Lux:12.19,Green:0,Clear:1,CO2:784,Blue:1,Gas:31849
00_20250121065751.jpg>Lux:12.19,CO2:784,Pressure:1005.75,Clear:1,Blue:1,Green:0,Red:0,Gas:31849,Humidity:56,Temp:35.29
00_20250121070759.jpg>Clear:13,Red:3,Green:7,Blue:9,Temp:35.38,Pressure:1005.83,CO2:892,Humidity:55,Gas:31374,Lux:286.3
