00_20250115055612.jpg>Green:0,Clear:0,Temp:34.86,Red:0,Pressure:1006.79,CO2:942,Humidity:56,Lux:1.21,Gas:32117,Blue:0
00_20250115055612.jpg>Humidity:56,Clear:0,Gas:32117,Lux:1.21,Temp:34.86,Red:0,Pressure:1006.79,Blue:0,CO2:942,Green:0
00_20250115055612.jpg>Humidity:56,Red:0,Clear:0,Blue:0,Temp:34.86,Gas:32117,CO2:942,Pressure:1006.79,Lux:1.21,Green:0
00_20250115060619.jpg>Clear:0,Red:0,Green:0,Blue:0,Temp:34.86,Pressure:1006.86,CO2:1159,Humidity:56,Gas:30421,Lux:1.28
00_20250115060619.jpg>Gas:30421,Temp:34.86,Lux:1.28,Humidity:56,Red:0,Blue:0,Green:0,Pressure:1006.86,Clear:0,CO2:1159
00_20250115060619.jpg>Red:0,CO2:1159,Pressure:1006.86,Clear:0,Temp:34.86,Blue:0,Lux:1.28,Humidity:56,Gas:30421,Green:0
00_20250115060619.jpg>Lux:1.28,Blue:0,Pressure:1006.86,Red:0,Clear:0,Gas:30421,CO2:1159,Humidity:56,Temp:34.86,Green:0
00_20250115060619.jpg>Gas:30421,Clear:0,Humidity:56,Green:0,Pressure:1006.86,CO2:1159,Red:0,Blue:0,Temp:34.86,Lux:1.28
00_20250115060619.jpg>Humidity:56,CO2:1159,Gas:30421,Green:0,Pressure:1006.86,Blue:0,Red:0,Clear:0,Temp:34.86,Lux:1.28
00_20250115061626.jpg>Red:0,Green:0,Gas:29056,CO2:1489,Lux:1.31,Pressure:1006.86,Blue:0,Temp:34.87,Clear:0,Humidity:56
00_20250115061626.jpg>Blue:0,Green:0,Pressure:1006.86,Clear:0,Red:0,Temp:34.87,Lux:1.31,Gas:29056,CO2:1489,Humidity:56
00_20250115061626.jpg>CO2:1489,Blue:0,Red:0,Temp:34.87,Lux:1.31,Gas:29056,Clear:0,Humidity:56,Green:0,Pressure:1006.86
00_20250115062634.jpg>Clear:0,Red:0,Green:0,Blue:0,Temp:34.8,Pressure:1006.96,CO2:1963,Humidity:57,Gas:26035,Lux:1.32
00_20250115062634.jpg>Humidity:57,Blue:0,Green:0,Lux:1.32,Gas:26035,CO2:1963,Red:0,Clear:0,Pressure:1006.96,Temp:34.8
00_20250115062634.jpg>Blue:0,Green:0,Humidity:57,Gas:26035,Temp:34.8,Lux:1.32,Red:0,CO2:1963,Clear:0,Pressure:1006.96
00_20250115062634.jpg>Green:0,Blue:0,CO2:1963,Humidity:57,Red:0,Pressure:1006.96,Clear:0,Lux:1.32,Temp:34.8,Gas:26035
00_20250115062634.jpg>Gas:26035,Clear:0,Lux:1.32,Humidity:57,Pressure:1006.96,Temp:34.8,CO2:1963,Red:0,Blue:0,Green:0
00_20250115062634.jpg>Red:0,Blue:0,Clear:0,Humidity:57,Green:0,Lux:1.32,Temp:34.8,Pressure:1006.96,CO2:1963,Gas:26035
00_20250115062634.jpg>Blue:0,CO2:1963,Gas:26035,Lux:1.32,Red:0,Humidity:57,Green:0,Clear:0,Pressure:1006.96,Temp:34.8
00_20250115063641.jpg>Clear:0,Red:0,Green:0,Blue:0,Temp:34.84,Pressure:1007.04,CO2:2403,Humidity:57,Gas:24166,Lux:7.83
00_20250115063641.jpg>Temp:34.84,Clear:0,CO2:2403,Pressure:1007.04,Blue:0,Green:0,Red:0,Lux:7.83,Humidity:57,Gas:24166
00_20250115063641.jpg>Pressure:1007.04,Temp:34.84,Lux:7.83,Clear:0,Humidity:57,Green:0,Red:0,Blue:0,CO2:2403,Gas:24166
00_20250115063641.jpg>Gas:24166,Clear:0,Blue:0,CO2:2403,Humidity:57,Green:0,Pressure:1007.04,Temp:34.84,Lux:7.83,Red:0
00_20250115063641.jpg>Temp:34.84,Clear:0,Lux:7.83,Green:0,Blue:0,Pressure:1007.04,CO2:2403,Red:0,Gas:24166,Humidity:57
00_20250115065657.jpg>CO2:871,Humidity:57,Blue:1,Gas:31873,Lux:28.97,Red:1,Temp:34.76,Pressure:1006.93,Clear:2,Green:1
00_20250115065657.jpg>Clear:2,Pressure:1006.93,Green:1,Blue:1,Red:1,Temp:34.76,Humidity:57,Lux:28.97,CO2:871,Gas:31873
00_20250115065657.jpg>Clear:2,Pressure:1006.93,Temp:34.76,Green:1,CO2:871,Red:1,Lux:28.97,Humidity:57,Blue:1,Gas:31873
